1,0
3,0
4,0
5,0
8,0
9,0
10,0
12,0
15,0
16,0
23,0
24,0
25,0
28,0
29,0
30,0
31,0
32,0
33,0
35,0
36,0
37,0
38,0
40,0
42,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
61,0
67,0
70,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
93,0
95,0
96,0
97,0
98,0
101,0
102,0
105,0
108,0
110,0
111,0
112,0
113,0
116,0
119,0
120,0
125,0
126,0
127,0
128,0
132,0
134,0
136,0
137,0
138,0
140,0
141,0
142,0
146,0
147,0
150,0
151,0
152,0
153,0
155,0
156,0
157,0
158,0
159,0
161,0
163,0
165,1
166,1
167,1
170,1
171,1
172,1
173,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
187,1
188,1
189,1
190,1
192,1
193,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
206,2
208,2
209,2
210,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
220,2
223,2
226,2
227,2
231,2
232,2
233,2
234,2
235,2
237,2
238,2
239,2
240,2
242,2
243,2
248,2
250,2
251,2
252,2
253,2
255,2
257,2
258,2
260,2
262,2
263,2
265,2
266,2
267,2
269,2
272,2
273,2
275,2
276,2
277,2
278,2
279,2
280,2
281,2
282,2
283,2
284,2
286,2
287,2
288,2
290,2
291,2
292,2
295,2
297,2
298,2
299,2
300,2
301,2
303,2
304,2
305,2
307,2
309,2
310,2
311,2
312,2
315,2
316,2
317,2
318,2
319,2
321,2
322,2
323,2
325,2
327,2
328,2
329,2
332,2
333,2
334,2
335,2
336,2
337,2
338,2
341,2
344,2
347,2
348,2
351,2
352,2
353,2
354,2
356,2
357,2
359,2
360,2
362,2
364,2
365,2
366,2
367,2
369,2
371,2
373,2
374,2
377,2
378,3
382,3
384,3
385,3
387,3
388,3
394,3
395,3
396,3
398,3
399,3
400,3
401,3
402,3
405,3
406,3
407,3
408,3
409,3
411,3
412,3
414,3
415,3
416,3
417,3
418,3
421,3
422,3
423,3
424,3
425,3
426,3
427,3
429,3
431,3
435,3
437,3
438,3
439,3
440,3
442,3
444,3
445,3
448,3
449,3
450,3
451,3
453,3
456,3
457,3
459,3
460,3
461,3
462,3
464,3
465,3
467,3
468,3
472,3
473,3
474,3
475,3
476,3
478,3
479,3
481,3
485,3
486,3
487,3
489,3
491,3
494,3
496,3
497,3
498,3
499,3
500,3
501,3
502,3
503,3
504,3
506,3
507,3
508,3
509,3
510,3
511,3
512,4
513,4
514,4
515,4
519,4
522,4
523,4
525,4
529,4
530,4
531,4
532,4
533,4
534,4
538,4
541,4
543,4
544,4
545,4
546,4
548,4
549,4
550,4
555,4
559,4
561,4
562,4
563,4
565,4
566,4
568,4
569,4
570,4
571,4
572,4
575,4
576,4
578,4
579,4
580,4
583,4
584,4
585,4
586,4
587,4
588,4
589,4
