3,1
11,1
13,1
16,0
18,1
19,1
21,1
22,1
23,1
25,1
28,1
30,0
31,0
33,1
34,1
37,1
38,0
39,1
40,1
41,1
42,0
45,1
47,1
48,1
49,1
50,1
51,0
53,0
54,0
55,1
57,0
59,1
60,0
61,1
62,1
64,0
65,1
66,1
67,0
68,1
69,0
72,1
73,0
74,0
75,1
76,0
77,1
78,1
79,1
81,1
82,1
84,1
85,1
86,1
87,1
88,1
90,1
91,1
92,1
94,1
95,1
97,0
98,0
99,1
100,1
101,1
102,1
103,1
105,1
113,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
131,1
132,1
133,1
134,1
135,1
138,1
140,1
141,1
142,1
145,1
148,0
150,1
152,1
153,1
155,1
157,1
159,0
160,0
162,1
163,1
164,0
165,0
166,1
167,1
168,1
170,1
171,1
172,0
173,1
174,1
175,1
178,1
181,1
182,1
188,1
190,0
193,1
194,1
195,1
196,1
197,1
199,1
200,0
201,1
206,1
211,1
213,0
214,0
215,1
218,1
224,0
225,0
226,1
227,1
230,0
234,0
236,1
237,1
238,0
239,0
240,1
241,1
246,1
247,1
248,1
250,1
251,0
255,1
256,1
257,0
259,1
260,1
263,1
265,1
267,1
268,0
272,1
274,0
277,1
278,1
279,1
280,1
281,1
283,1
286,1
287,0
288,1
289,1
290,0
291,0
295,1
296,1
299,0
300,0
301,1
303,0
304,0
308,0
310,0
311,1
312,1
313,0
314,0
315,0
317,0
320,1
321,1
324,1
325,1
326,1
330,1
335,1
336,1
337,1
338,1
340,1
346,0
350,1
353,0
355,1
356,0
357,1
359,0
360,1
362,1
364,1
370,1
372,1
373,1
374,1
376,1
377,1
380,1
383,1
384,1
385,1
387,1
388,1
389,1
390,0
393,1
394,0
