1,0
2,0
3,1
4,1
7,1
8,1
11,1
13,1
16,0
18,1
19,1
20,1
21,1
22,1
23,1
25,1
28,1
29,1
30,0
31,1
33,1
34,1
37,1
38,1
39,1
40,1
41,1
42,1
43,0
45,1
47,1
48,1
49,1
50,1
51,1
52,1
53,0
54,0
55,1
57,1
59,1
60,1
61,1
62,1
63,1
64,0
65,1
66,1
67,1
68,1
69,0
70,1
72,1
73,1
74,1
75,1
76,0
77,1
78,1
79,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
90,1
91,1
92,1
93,0
94,1
95,1
96,0
97,0
98,0
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,0
113,1
116,1
117,0
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
130,1
131,1
132,1
133,1
134,1
135,1
138,1
140,0
141,1
142,1
143,1
144,1
145,1
146,0
148,0
150,1
151,1
152,1
153,1
155,1
156,0
157,1
158,1
159,1
160,0
161,1
162,1
163,1
164,0
165,0
166,0
167,1
168,1
169,1
170,1
171,0
172,0
173,1
174,1
175,1
177,1
178,1
179,0
181,1
182,1
183,0
185,0
187,0
188,1
190,0
191,1
193,1
194,1
195,0
196,1
197,1
199,1
200,0
201,1
203,1
204,0
205,0
206,1
207,1
208,1
209,1
210,1
211,1
213,0
214,0
215,1
217,1
218,1
220,1
224,0
225,0
226,1
227,1
228,0
229,0
230,0
232,1
233,1
234,0
235,0
236,1
237,1
238,0
239,1
240,1
241,1
246,1
247,1
248,0
250,1
251,0
252,0
253,0
255,1
256,1
257,0
258,1
259,1
260,1
263,1
264,1
265,1
267,1
268,0
270,1
271,0
272,0
274,0
275,1
277,1
278,1
279,1
280,1
281,1
282,1
283,1
285,0
286,1
287,0
288,1
289,1
290,0
291,0
293,1
295,1
296,1
299,0
300,0
301,1
303,0
304,0
308,0
309,0
310,0
311,1
312,1
313,0
314,0
315,0
317,0
319,1
320,1
321,1
322,0
323,1
324,1
325,1
326,1
327,0
329,0
330,1
333,0
334,0
335,1
336,1
337,1
338,1
340,1
346,0
347,1
348,0
350,1
351,0
353,0
355,1
356,0
357,1
359,0
360,1
362,1
364,1
368,1
369,1
370,1
371,1
372,1
373,1
